amount,browser,channel,customer_age,date,fraud,ip,isp,latitude,loginTime,longitude,lut_first_paid_date,lut_last_paid_date,minute_of_day,onceoff_vs_beneficiary,os,paymentType,region,rtc_indicator,to_acc_volume,to_bank,txn_timestamp,uuid,transactor_id
100.0,HeadlessChrome_Some(77),channel_B,32.0,2020-12-07,0.0,52.215.167.144,Amazoncom,53.3382,2020-12-07T06:12:07.000Z,-6.2591,,,754.0,O,Linux_None,A,outside_ZA,0,137.0,ABSABank,2020-12-07T06:12:34.000Z,,7653360.0
1598.34,Edge_Some(89),channel_B,0.0,2021-03-23,0.0,154.117.171.194,BITCO,-25.7599,2021-03-23T03:09:53.000Z,28.2604,2020-08-25T09:17:59.000Z,2021-03-22T06:08:55.000Z,190.0,O,Windows_Some(10),F,ZA_GP,0,25.0,FNBRMB,2021-03-23T03:15:10.000Z,,25199556.0
2500.0,Edge_Some(92),channel_B,0.0,2021-07-27,0.0,154.117.171.194,BITCO,-25.7599,2021-07-27T06:27:14.000Z,28.2604,2020-12-31T10:26:27.000Z,2021-07-26T16:56:35.000Z,587.0,O,Windows_Some(10),F,ZA_GP,0,360.0,FNBRMB,2021-07-27T06:33:47.000Z,,25199556.0
1277.63,Chrome_Some(69),channel_B,77.0,2018-09-26,0.0,102.250.15.93,TelkomInternet,-25.7599,2018-09-26T14:00:39.000Z,28.2604,2018-02-28T07:51:00.000Z,2018-09-25T13:08:53.000Z,717.0,B,Windows_Some(7),A,ZA_GP,0,4063.0,ABSABank,2018-09-26T14:11:57.000Z,,5238925.0
180.0,Chrome_Some(77),channel_B,52.0,2019-09-14,0.0,197.91.217.70,OPTINET,-26.3811,2019-09-14T04:45:12.000Z,27.8376,2019-06-14T16:56:38.000Z,2019-08-31T16:06:02.000Z,140.0,B,Windows_Some(10),F,ZA_GP,0,18.0,FNBRMB,2019-09-14T04:50:20.000Z,,10223955.0
1530.0,Chrome_Some(79),channel_B,0.0,2020-01-29,0.0,41.114.92.18,MTNBusinessSolutions,-25.7599,2020-01-29T14:08:09.000Z,28.2604,2019-11-28T11:24:05.000Z,2019-12-23T10:27:19.000Z,399.0,B,Windows_Some(7),A,ZA_GP,0,2.0,StandardBank,2020-01-29T14:30:39.000Z,,10966372.0
100.0,Chrome_Some(65),channel_B,75.0,2018-05-01,0.0,41.13.108.59,Vodacom,-25.7599,2018-05-01T08:37:47.000Z,28.2604,2018-04-01T08:08:33.000Z,2018-04-01T08:08:33.000Z,260.0,B,Windows_Some(7),A,ZA_GP,0,1.0,CapitecBank,2018-05-01T08:52:20.000Z,,4435782.0
600.0,Chrome_Some(70),channel_B,68.0,2018-12-07,0.0,197.89.100.156,OPTINET,-29.9056,2018-12-06T23:58:40.000Z,30.9405,2018-05-29T03:55:08.000Z,2018-10-03T22:20:05.000Z,38.0,B,Windows_Some(7),A,ZA_KZN,0,77.0,StandardBank,2018-12-07T00:00:38.000Z,,7048931.0
235.06,Chrome_Some(37),channel_B,27.0,2020-03-03,0.0,34.250.56.75,Amazoncom,53.3382,2020-03-03T07:44:24.000Z,-6.2591,,,602.0,O,Windows_Some(7),F,outside_ZA,0,5893.0,FNBRMB,2020-03-03T07:46:02.000Z,,23252344.0
400.0,Chrome_Some(89),channel_B,57.0,2021-04-14,0.0,197.245.82.208,VoxTelecom,-28.7332,2021-04-14T10:41:05.000Z,24.766,,,1192.0,O,Windows_Some(10),A,ZA_NC,0,7.0,CapitecBank,2021-04-14T10:43:52.000Z,,3127765.0
500.0,,channel_B,32.0,2018-03-04,0.0,,,,,,2017-09-28T11:50:32.000Z,2018-03-03T12:03:41.000Z,316.0,O,,F,,0,156251.0,FNBRMB,2018-03-04T17:17:16.000Z,,14207478.0
13000.0,Edge_Some(18),channel_B,76.0,2019-12-30,0.0,41.13.194.119,Vodacom,-34.0486,2019-12-30T06:42:14.000Z,18.4811,2019-07-26T06:12:17.000Z,2019-09-27T06:20:40.000Z,106.0,B,Windows_Some(10),F,ZA_WC,0,6.0,FNBRMB,2019-12-30T06:49:46.000Z,,3143938.0
1149.28,IE_Some(11),channel_B,61.0,2019-12-29,0.0,41.13.90.240,Vodacom,-25.7599,2019-12-29T04:44:07.000Z,28.2604,,,1024.0,B,Windows_Some(10),A,ZA_GP,0,73.0,ABSABank,2019-12-29T05:05:04.000Z,,750910.0
2949.0,Edge_Some(18),channel_B,0.0,2020-03-16,0.0,102.129.18.158,iSwitchCommunications,-26.1,2020-03-16T10:12:03.000Z,28.25,2019-12-14T09:17:23.000Z,2020-03-14T09:46:59.000Z,825.0,O,Windows_Some(10),F,ZA_GP,0,103.0,FNBRMB,2020-03-16T10:13:45.000Z,,25199556.0
1092.5,Safari_Some(15),channel_B,85.0,2021-10-12,0.0,105.226.243.82,TelkomInternet,-33.9672,2021-10-12T09:29:42.000Z,25.5785,2021-04-08T11:40:54.000Z,2021-09-30T14:56:10.000Z,278.0,B,Mac_OS_X_Some(10),A,ZA_EC,0,212.0,ABSABank,2021-10-12T09:40:38.000Z,,820674.0
3100.0,,channel_B,80.0,2020-08-13,1.0,,,,,,,,197.0,O,,F,,0,0.0,FNBRMB,2020-08-13T12:51:17.000Z,,4178937.0
650.0,Chrome_Some(74),channel_B,39.0,2019-05-26,0.0,37.9.63.166,UKDedicatedServersLimited,51.5095,2019-05-26T13:39:12.000Z,-0.0955,2018-10-28T09:08:56.000Z,2019-04-26T19:59:20.000Z,408.0,B,Windows_Some(10),A,outside_ZA,0,267.0,StandardBank,2019-05-26T13:42:48.000Z,,5472806.0
10000.0,Firefox_Some(52),channel_B,51.0,2019-07-05,0.0,10.34.47.150,unknown,unknown,2019-07-05T13:14:13.000Z,unknown,2018-12-22T06:38:59.000Z,2019-06-27T09:26:23.000Z,634.0,B,Linux_None,R,outside_ZA,0,19714.0,StandardBank,2019-07-05T13:22:34.000Z,,9150237.0
10000.0,Chrome_Some(74),channel_B,75.0,2019-07-14,0.0,197.88.54.93,MWEB,-34.0486,2019-07-14T06:32:22.000Z,18.4811,2019-02-19T06:10:27.000Z,2019-06-25T11:59:16.000Z,602.0,B,Android_Some(8),A,ZA_WC,0,7.0,CapitecBank,2019-07-14T06:34:02.000Z,,765359.0
6596.0,Chrome_Some(75),channel_B,73.0,2019-08-01,1.0,103.50.80.107,AllianceBroadbandServicesPvt,22.574,2019-08-01T12:53:38.000Z,88.3191,,,693.0,B,Windows_Some(10),F,outside_ZA,0,56.0,FNBRMB,2019-08-01T12:59:33.000Z,,1067366.0
50.0,,channel_B,51.0,2021-10-28,0.0,,,,,,2021-08-02T17:42:28.000Z,2021-08-02T17:42:28.000Z,1202.0,O,,F,,0,335383.0,FNBRMB,2021-10-27T22:20:02.000Z,,13916234.0
6054.0,Firefox_Some(60),channel_B,80.0,2018-06-05,0.0,105.228.204.151,TelkomInternet,-33.9672,2018-06-05T15:05:44.000Z,25.5785,,,1438.0,O,Windows_Some(10),A,ZA_EC,1,28.0,StandardBank,2018-06-05T15:11:58.000Z,,126840.0
250.0,Chrome_Some(78),channel_B,41.0,2019-12-12,0.0,41.246.30.86,TelkomInternet,-29.9056,2019-12-12T19:14:33.000Z,30.9405,,,745.0,O,Windows_Some(10),A,ZA_KZN,0,0.0,CapitecBank,2019-12-12T19:24:25.000Z,,18804674.0
5000.0,Chrome_Some(56),channel_B,63.0,2019-11-29,1.0,41.13.131.82,Vodacom,-29.8556,2019-11-29T14:20:42.000Z,31.0449,,,1169.0,O,Android_Some(7),F,ZA_KZN,0,0.0,FNBRMB,2019-11-29T14:43:29.000Z,,2631704.0
50.0,,channel_B,36.0,2021-11-01,0.0,,,,,,2021-05-15T22:14:33.000Z,2021-10-29T22:43:07.000Z,722.0,O,,A,,0,114765.0,,2021-10-31T23:48:02.000Z,,22584862.0
8680.0,Safari_Some(14),channel_B,86.0,2021-05-06,0.0,196.61.103.236,FAIRCAPE,-34.0486,2021-05-06T15:53:18.000Z,18.4811,2020-12-03T11:21:25.000Z,2021-04-06T12:29:36.000Z,1345.0,B,Mac_OS_X_Some(10),A,ZA_WC,0,350.0,StandardBank,2021-05-06T15:58:25.000Z,,409238.0
40.0,Safari_Some(11),channel_B,86.0,2018-02-16,0.0,196.61.103.236,FAIRCAPE,-34.0486,2018-02-16T13:54:06.000Z,18.4811,,,1307.0,B,Mac_OS_X_Some(10),R,ZA_WC,0,3250.0,Undefined,2018-02-16T13:57:47.000Z,,409238.0
3276.0,Chrome_Some(70),channel_B,34.0,2018-11-28,0.0,197.96.203.12,InternetSolutions,-33.9304,2018-11-28T10:08:22.000Z,18.846,,,742.0,O,Windows_Some(10),A,ZA_WC,0,61.0,ABSABank,2018-11-28T10:12:22.000Z,,9451510.0
742.76,Firefox_Some(66),channel_B,34.0,2019-03-27,0.0,41.113.12.246,MTNBusinessSolutions,-26.3811,2019-03-27T06:15:44.000Z,27.8376,2018-09-01T08:58:13.000Z,2019-03-01T09:18:26.000Z,1261.0,B,Windows_Some(10),R,ZA_GP,0,108935.0,Undefined,2019-03-27T06:21:01.000Z,,6051201.0
1000.0,,channel_B,62.0,2020-06-11,0.0,,,,,,2019-11-29T10:53:12.000Z,2020-05-21T11:27:25.000Z,62.0,B,,R,,0,67895.0,NedbankLimited,2020-06-11T06:49:02.000Z,,3959409.0
1000.0,Chrome_Some(87),channel_B,73.0,2021-01-24,0.0,105.213.0.111,MTNBusinessSolutions,-26.3811,2021-01-24T13:12:01.000Z,27.8376,2020-11-17T08:07:17.000Z,2020-11-17T08:07:17.000Z,909.0,B,Windows_Some(10),R,ZA_GP,0,86578.0,Undefined,2021-01-24T13:27:09.000Z,,1432057.0
950.0,Chrome_Some(71),channel_B,50.0,2019-01-18,0.0,41.164.169.253,LiquidIntelligentTechnologies,-33.0167,2019-01-18T13:21:09.000Z,17.95,2018-09-27T23:04:29.000Z,2018-09-27T23:04:29.000Z,709.0,B,Windows_Some(10),F,ZA_WC,0,3.0,FNBRMB,2019-01-18T13:23:49.000Z,,6206665.0
320.0,Chrome_Some(79),channel_B,83.0,2019-12-30,0.0,105.226.47.31,TelkomInternet,-34.0486,2019-12-30T15:20:17.000Z,18.4811,,,797.0,O,Windows_Some(10),F,ZA_WC,0,221.0,FNBRMB,2019-12-30T15:25:17.000Z,,589164.0
100.0,,channel_B,86.0,2020-08-14,1.0,,,,,,,,1366.0,O,,F,,0,0.0,FNBRMB,2020-08-14T13:34:46.000Z,,325515.0
1973.64,Chrome_Some(74),channel_B,77.0,2019-05-16,0.0,105.0.3.182,CellC,-26.3811,2019-05-16T13:30:56.000Z,27.8376,2018-11-23T09:26:40.000Z,2019-04-26T07:57:43.000Z,1297.0,B,Windows_Some(10),R,ZA_GP,0,7694.0,Undefined,2019-05-16T13:33:37.000Z,,3515941.0
3420.0,Safari_Some(10),channel_B,82.0,2018-01-15,0.0,41.193.197.112,VoxTelecom,-26.3811,2018-01-15T08:19:54.000Z,27.8376,,,175.0,B,Mac_OS_X_Some(10),A,ZA_GP,0,827.0,StandardBank,2018-01-15T08:26:55.000Z,,987568.0
1390.0,IE_Some(11),channel_B,40.0,2018-09-27,0.0,196.38.106.25,InternetSolutions,-33.914,2018-09-27T10:02:21.000Z,18.4129,,,279.0,O,Windows_Some(7),A,ZA_WC,0,71.0,ABSABank,2018-09-27T10:04:39.000Z,,3567561.0
50.0,Chrome_Some(37),channel_B,34.0,2021-09-06,0.0,154.70.153.183,Heficed,-26.3811,2021-09-06T12:21:22.000Z,27.8376,2021-08-24T22:52:02.000Z,2021-09-04T21:00:15.000Z,1315.0,O,Windows_Some(7),A,ZA_GP,0,178590.0,NedbankLimited,2021-09-06T12:21:55.000Z,,9214683.0
550.0,IE_Some(11),channel_B,0.0,2019-11-27,0.0,41.13.74.138,Vodacom,-25.7599,2019-11-27T18:30:57.000Z,28.2604,2019-07-02T20:34:28.000Z,2019-10-31T10:32:39.000Z,519.0,B,Windows_Some(10),A,ZA_GP,0,267.0,StandardBank,2019-11-27T18:32:39.000Z,,11754906.0
590.0,Chrome_Some(92),channel_B,55.0,2021-07-27,0.0,169.0.79.108,AFRIHOSTOTHER,-25.7599,2021-07-27T20:14:28.000Z,28.2604,2021-01-21T14:32:08.000Z,2021-07-05T13:00:47.000Z,321.0,B,Windows_Some(10),A,ZA_GP,0,73.0,ABSABank,2021-07-27T20:29:21.000Z,,4659314.0
290.0,Edge_Some(16),channel_B,72.0,2019-06-28,0.0,41.13.200.37,Vodacom,-34.0486,2019-06-28T09:55:29.000Z,18.4811,2018-11-30T06:55:13.000Z,2019-04-25T08:53:11.000Z,1313.0,B,Windows_Some(10),A,ZA_WC,0,6.0,CapitecBank,2019-06-28T09:57:53.000Z,,1710921.0
2826.48,Chrome_Some(88),channel_B,0.0,2021-02-10,0.0,41.114.121.94,MTNBusinessSolutions,-25.7599,2021-02-10T08:28:14.000Z,28.2604,,,737.0,B,Windows_Some(7),A,ZA_GP,0,136.0,StandardBank,2021-02-10T08:36:17.000Z,,7560894.0
735.7,IE_Some(11),channel_B,62.0,2019-03-22,0.0,197.96.183.125,InternetSolutions,-23.85,2019-03-22T13:05:54.000Z,29.38,,,1258.0,B,Windows_Some(7),A,ZA_LP,0,56.0,StandardBank,2019-03-22T13:08:58.000Z,,5285547.0
20.0,Chrome_Some(77),channel_B,37.0,2021-04-14,0.0,52.31.104.87,Amazoncom,53.3382,2021-04-14T21:23:40.000Z,-6.2591,2021-03-02T17:46:34.000Z,2021-04-13T21:13:18.000Z,734.0,O,Windows_Some(10),F,outside_ZA,0,704125.0,FNBRMB,2021-04-14T21:24:14.000Z,,8776804.0
22024.74,Chrome_Some(91),channel_B,65.0,2021-07-12,0.0,169.239.222.211,HeroTel,-31.899,2021-07-12T05:33:54.000Z,26.8799,,,1409.0,B,Windows_Some(10),A,ZA_EC,0,490.0,StandardBank,2021-07-12T05:35:29.000Z,,231302.0
19517.62,Chrome_Some(64),channel_B,57.0,2018-02-20,0.0,41.13.28.89,Vodacom,-26.3811,2018-02-20T16:39:01.000Z,27.8376,,,968.0,B,Windows_Some(10),A,ZA_GP,0,0.0,ABSABank,2018-02-20T16:40:08.000Z,,6574426.0
6000.0,Chrome_Some(49),channel_B,68.0,2019-06-25,0.0,41.13.194.73,Vodacom,-34.0486,2019-06-25T13:42:07.000Z,18.4811,2018-12-03T05:11:46.000Z,2019-05-27T12:14:05.000Z,582.0,B,Windows_Some(Vista),F,ZA_WC,0,10.0,FNBRMB,2019-06-25T13:45:42.000Z,,1627079.0
50631.5,Edge_Some(85),channel_B,0.0,2020-09-29,0.0,41.246.27.74,TelkomInternet,-29.6177,2020-09-28T22:21:23.000Z,30.3835,2020-06-02T11:14:25.000Z,2020-08-30T19:07:14.000Z,180.0,B,Windows_Some(10),R,ZA_KZN,0,65897.0,Undefined,2020-09-28T22:27:00.000Z,,7578541.0
2400.0,Chrome_Some(70),channel_B,62.0,2018-11-13,0.0,102.248.164.162,TelkomInternet,-29.0,2018-11-13T14:07:08.000Z,24.0,2018-08-07T08:38:15.000Z,2018-08-07T08:40:06.000Z,874.0,B,Windows_Some(10),F,ZA_null,0,6.0,FNBRMB,2018-11-13T14:14:34.000Z,,3959409.0
1809.0,,channel_B,46.0,2020-01-14,0.0,,,,,,2019-12-04T08:07:49.000Z,2019-12-04T08:07:49.000Z,914.0,O,,A,,0,149.0,,2020-01-14T12:39:14.000Z,,3980154.0
500.0,IE_Some(11),channel_B,62.0,2018-06-04,0.0,198.54.1.102,SITA,-25.7599,2018-06-04T05:57:22.000Z,28.2604,2017-11-29T09:18:32.000Z,2018-05-09T12:11:55.000Z,170.0,B,Windows_Some(10),R,ZA_GP,0,91278.0,StandardBank,2018-06-04T06:02:50.000Z,,3705938.0
2000.0,Chrome_Some(68),channel_B,75.0,2018-08-08,0.0,41.50.130.134,CellC,-26.3811,2018-08-08T13:56:59.000Z,27.8376,2018-01-22T12:54:50.000Z,2018-07-09T12:45:49.000Z,1397.0,B,Windows_Some(8),A,ZA_GP,0,29.0,CapitecBank,2018-08-08T13:59:17.000Z,,3158386.0
3000.0,Edge_Some(92),channel_B,0.0,2021-09-01,0.0,154.117.171.194,BITCO,-25.7599,2021-09-01T15:42:35.000Z,28.2604,2021-02-01T03:06:46.000Z,2021-08-31T10:23:56.000Z,521.0,O,Windows_Some(10),F,ZA_GP,0,621.0,FNBRMB,2021-09-01T15:44:41.000Z,,25199556.0
653.2,,channel_B,74.0,2020-05-28,0.0,,,,,,2020-04-18T12:26:02.000Z,2020-04-18T12:26:02.000Z,259.0,O,,F,,0,594.0,FNBRMB,2020-05-28T10:52:19.000Z,,17880.0
250.0,Chrome_Some(90),channel_B,46.0,2021-07-26,0.0,196.6.208.22,DiscoverySouthAfrica,-26.3811,2021-07-26T19:19:56.000Z,27.8376,2021-03-04T10:07:36.000Z,2021-06-20T22:02:26.000Z,824.0,O,Windows_Some(10),A,ZA_GP,0,10510.0,NedbankLimited,2021-07-26T19:25:44.000Z,,2477415.0
5149.02,Chrome_Some(87),channel_B,62.0,2020-11-30,0.0,147.110.59.244,Eskomholdingssocltd,-26.3811,2020-11-30T12:56:19.000Z,27.8376,2020-04-30T14:23:31.000Z,2020-10-30T17:24:38.000Z,572.0,B,Windows_Some(7),R,ZA_GP,0,106709.0,StandardBank,2020-11-30T12:57:32.000Z,,4243300.0
50.0,,channel_B,67.0,2020-05-28,0.0,,,,,,,,875.0,B,,F,,0,13.0,FNBRMB,2020-05-28T07:26:35.000Z,,6073905.0
455.0,IE_Some(11),channel_B,69.0,2020-12-30,0.0,105.225.160.86,TelkomInternet,-25.7599,2020-12-30T16:12:01.000Z,28.2604,2020-06-19T11:34:53.000Z,2020-11-19T19:05:29.000Z,1139.0,O,Windows_Some(7),F,ZA_GP,0,11.0,FNBRMB,2020-12-30T16:18:59.000Z,,3573153.0
1237.4,Firefox_Some(63),channel_B,80.0,2018-11-30,0.0,41.145.31.38,TelkomInternet,-26.2332,2018-11-30T08:03:43.000Z,28.3644,2018-05-04T09:23:21.000Z,2018-11-23T07:47:08.000Z,604.0,B,Windows_Some(7),A,ZA_GP,0,28.0,ABSABank,2018-11-30T08:10:04.000Z,,6138749.0
500.0,Edge_Some(88),channel_B,0.0,2021-02-06,0.0,102.141.186.110,Level7InternetPTYLTD,-25.8775,2021-02-06T06:39:37.000Z,28.168,2020-11-03T07:22:58.000Z,2021-01-19T09:29:58.000Z,436.0,B,Windows_Some(10),F,ZA_GP,0,78.0,FNBRMB,2021-02-06T06:55:16.000Z,,17251250.0
1900.0,Chrome_Some(91),channel_B,51.0,2021-06-14,0.0,165.0.70.47,RSAWEB,-33.914,2021-06-14T09:29:42.000Z,18.4129,2020-12-07T12:06:16.000Z,2021-05-13T15:56:55.000Z,1175.0,O,Windows_Some(10),R,ZA_WC,0,436252.0,,2021-06-14T09:31:35.000Z,,3235201.0
50.0,,channel_B,30.0,2021-10-28,0.0,,,,,,2021-10-02T16:07:31.000Z,2021-10-02T16:07:31.000Z,1371.0,O,,A,,0,20321.0,,2021-10-28T11:34:51.000Z,,10081617.0
189.58,Chrome_Some(77),channel_B,23.0,2021-04-20,0.0,34.251.90.211,Amazoncom,53.3382,2021-04-20T17:55:57.000Z,-6.2591,2021-03-21T11:54:32.000Z,2021-04-19T18:44:31.000Z,1245.0,O,Windows_Some(10),A,outside_ZA,0,214229.0,ABSABank,2021-04-20T17:56:45.000Z,,4970761.0
2400.0,Edge_Some(17),channel_B,44.0,2019-05-26,0.0,105.255.194.202,VodacomBusiness,-28.8,2019-05-26T06:24:32.000Z,29.5307,2018-10-26T04:50:52.000Z,2019-05-03T07:39:10.000Z,376.0,B,Windows_Some(10),F,ZA_KZN,0,97.0,FNBRMB,2019-05-26T06:30:16.000Z,,2654298.0
12000.0,Firefox_Some(52),channel_B,35.0,2021-07-02,0.0,10.130.16.134,unknown,unknown,2021-07-02T13:20:47.000Z,unknown,,,867.0,O,Linux_None,A,outside_ZA,0,0.0,ABSABank,2021-07-02T13:26:27.000Z,,3601518.0
3277.5,Chrome_Some(77),channel_B,60.0,2019-10-15,0.0,41.13.44.178,Vodacom,-27.9801,2019-10-15T07:03:10.000Z,26.729,,,410.0,O,Windows_Some(10),F,ZA_FS,0,8.0,FNBRMB,2019-10-15T07:18:50.000Z,,1368802.0
3083.88,Chrome_Some(65),channel_B,33.0,2021-02-10,0.0,197.90.244.251,MWEB,-26.3811,2021-02-10T12:31:26.000Z,27.8376,2020-08-10T09:29:32.000Z,2021-01-06T09:42:10.000Z,770.0,B,Windows_Some(10),A,ZA_GP,0,354.0,ABSABank,2021-02-10T12:36:50.000Z,,3157210.0
525.0,,channel_B,0.0,2019-10-27,0.0,,,,,,,,475.0,O,,A,,0,82.0,,2019-10-27T17:19:55.000Z,,6475888.0
11940.42,IE_Some(11),channel_B,67.0,2018-03-26,0.0,105.255.168.242,VodacomBusiness,-26.3811,2018-03-26T04:40:48.000Z,27.8376,2017-09-26T04:25:29.000Z,2018-02-26T04:27:11.000Z,1157.0,B,Windows_Some(10),F,ZA_GP,0,171.0,FNBRMB,2018-03-26T04:43:17.000Z,,4382971.0
80000.0,Chrome_Some(88),channel_B,35.0,2021-02-11,0.0,105.225.53.96,TelkomInternet,-25.7599,2021-02-11T10:07:26.000Z,28.2604,2020-07-21T07:17:54.000Z,2021-01-23T21:18:53.000Z,639.0,B,Windows_Some(10),A,ZA_GP,0,53.0,NedbankLimited,2021-02-11T10:10:39.000Z,,1736.0
8889.6,Chrome_Some(87),channel_B,0.0,2021-01-20,0.0,41.13.120.203,Vodacom,-25.7599,2021-01-20T14:31:50.000Z,28.2604,2020-09-17T15:04:11.000Z,2021-01-07T09:47:41.000Z,1193.0,B,Windows_Some(10),A,ZA_GP,0,9.0,CapitecBank,2021-01-20T15:31:53.000Z,,19413705.0
100.0,,channel_B,77.0,2019-10-15,0.0,,,,,,2019-04-03T18:31:12.000Z,2019-09-13T10:45:24.000Z,1111.0,B,,A,,0,23.0,InvestecBank,2019-10-15T13:54:31.000Z,,5238925.0
3242.79,Chrome_Some(64),channel_B,65.0,2018-02-26,0.0,213.172.148.132,HeroTel,-30.7017,2018-02-26T09:15:14.000Z,26.6962,2017-08-01T12:32:41.000Z,2017-08-17T09:56:50.000Z,265.0,B,Windows_Some(10),F,ZA_EC,0,283.0,FNBRMB,2018-02-26T09:16:25.000Z,,231302.0
30.0,Chrome_Some(80),channel_B,26.0,2021-04-05,0.0,45.222.109.225,HollywoodSportsbooks,-29.9056,2021-04-05T13:16:46.000Z,30.9405,2021-03-28T17:40:00.000Z,2021-04-04T20:33:09.000Z,363.0,O,Windows_Some(10),F,ZA_KZN,0,415298.0,FNBRMB,2021-04-05T13:18:03.000Z,,12918029.0
269.0,HeadlessChrome_Some(66),channel_B,0.0,2020-01-06,0.0,34.252.239.0,Amazoncom,53.3382,2020-01-06T08:54:21.000Z,-6.2591,2019-07-01T08:32:11.000Z,2019-11-25T07:41:58.000Z,420.0,O,Windows_Some(10),F,outside_ZA,0,15268.0,FNBRMB,2020-01-06T08:55:00.000Z,,18267158.0
2231.2,IE_Some(11),channel_B,0.0,2019-02-01,0.0,105.186.229.56,TelkomInternet,-26.3811,2019-02-01T12:53:43.000Z,27.8376,,,430.0,B,Windows_Some(10),R,ZA_GP,0,6842.0,Undefined,2019-02-01T12:55:10.000Z,,12373493.0
1800.0,Chrome_Some(81),channel_B,33.0,2020-12-17,0.0,41.215.233.58,RSAWEB,-33.914,2020-12-17T09:18:54.000Z,18.4129,2020-09-22T05:51:17.000Z,2020-12-11T10:47:36.000Z,447.0,O,Windows_Some(10),A,ZA_WC,0,232686.0,InvestecBank,2020-12-17T09:19:27.000Z,,2395262.0
215.0,Chrome_Some(88),channel_B,46.0,2021-02-16,0.0,41.193.189.15,VoxTelecom,-34.0486,2021-02-16T03:57:53.000Z,18.4811,2020-08-04T05:32:59.000Z,2020-11-02T19:02:08.000Z,1403.0,B,Windows_Some(10),A,ZA_WC,0,141.0,NedbankLimited,2021-02-16T03:59:23.000Z,,3548923.0
900.0,Chrome_Some(66),channel_B,0.0,2018-06-01,0.0,102.252.2.130,TelkomInternet,-29.0,2018-06-01T06:57:47.000Z,24.0,2018-02-28T11:40:31.000Z,2018-04-30T06:40:47.000Z,932.0,B,Windows_Some(10),A,ZA_null,0,3.0,StandardBank,2018-06-01T07:03:32.000Z,,12345211.0
117.05,,channel_B,35.0,2020-05-29,0.0,,,,,,2019-11-02T11:21:10.000Z,2020-05-26T16:35:34.000Z,94.0,B,,A,,0,17.0,,2020-05-29T09:37:34.000Z,,10839240.0
3000.0,IE_Some(11),channel_B,39.0,2021-05-08,0.0,196.216.238.180,ForcepointCloud,-26.3811,2021-05-08T09:01:04.000Z,27.8376,2021-04-09T09:52:19.000Z,2021-05-07T11:41:42.000Z,920.0,O,Windows_Some(10),A,ZA_GP,1,5.0,ABSABank,2021-05-08T09:03:20.000Z,,4928729.0
220.0,Chrome_Some(91),channel_B,46.0,2021-06-29,0.0,37.120.200.42,M247Ltd,53.4507,2021-06-29T11:23:29.000Z,-2.3186,2020-11-29T18:24:41.000Z,2021-05-31T08:52:54.000Z,775.0,B,Windows_Some(10),R,outside_ZA,0,592584.0,Undefined,2021-06-29T11:24:55.000Z,,5095586.0
168.0,Chrome_Some(91),channel_B,0.0,2021-06-29,0.0,196.192.61.248,RTSNetPtyLtd,-28.3159,2021-06-29T17:42:07.000Z,27.5996,,,218.0,O,Windows_Some(10),F,ZA_FS,0,0.0,FNBRMB,2021-06-29T18:03:38.000Z,,9959818.0
500.0,Chrome_Some(37),channel_B,50.0,2021-10-04,0.0,92.240.200.25,M247Ltd,-29.0,2021-10-04T11:03:36.000Z,24.0,,,973.0,O,Windows_Some(7),A,ZA_null,0,2577.0,ABSABank,2021-10-04T11:04:13.000Z,,845109.0
110.0,Chrome_Some(88),channel_B,49.0,2021-01-30,0.0,197.185.109.71,rain,-26.3811,2021-01-30T19:52:20.000Z,27.8376,,,260.0,B,Windows_Some(10),A,ZA_GP,0,3.0,CapitecBank,2021-01-30T20:04:20.000Z,,21209579.0
970.0,Edge_Some(89),channel_B,,2021-03-20,0.0,105.184.123.213,TelkomInternet,-29.8556,2021-03-20T07:28:36.000Z,31.0449,,,197.0,O,Windows_Some(10),R,ZA_KZN,0,2893.0,,2021-03-20T07:39:17.000Z,,1074886777.0
100.0,HeadlessChrome_Some(66),channel_B,41.0,2020-02-23,0.0,34.252.239.0,Amazoncom,53.3382,2020-02-23T12:31:03.000Z,-6.2591,2019-07-23T20:03:44.000Z,2020-02-22T13:00:45.000Z,461.0,O,Windows_Some(10),A,outside_ZA,0,83317.0,NedbankLimited,2020-02-23T12:31:41.000Z,,3980305.0
2000.0,Mobile_Safari_Some(10),channel_B,49.0,2018-02-25,0.0,41.15.168.163,Vodacom,-25.7599,2018-02-25T09:33:47.000Z,28.2604,2017-08-24T05:40:14.000Z,2017-11-24T02:51:25.000Z,335.0,B,iOS_Some(10),F,ZA_GP,0,486.0,FNBRMB,2018-02-25T09:41:35.000Z,,5755891.0
20.0,Chrome_Some(77),channel_B,33.0,2021-09-02,0.0,34.242.100.250,Amazoncom,53.3382,2021-09-02T06:31:59.000Z,-6.2591,2021-02-03T13:10:19.000Z,2021-09-01T18:21:40.000Z,513.0,O,Windows_Some(10),F,outside_ZA,0,1007670.0,FNBRMB,2021-09-02T06:32:33.000Z,,18388474.0
100.0,,channel_B,43.0,2021-03-02,0.0,,,,,,,,1010.0,O,,A,,0,1264.0,,2021-03-02T07:28:50.000Z,,9868696.0
